time_obs,receiver_type,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
0.00022737367544323206,disk_average,Ex,0.0009296630061824542,0.0008566247660375918,7.303824014486242e-05,0.08526281639358678,0.08526281639358678,0.08129337100509615,False
0.00022737367544323206,disk_average,Ey,-3.818096382666872e-05,-1.6659302485031524e-23,3.818096382666872e-05,2.2918704946365268e+18,3818096382.666872,3818096382.666872,False
0.00022737367544323206,disk_average,Hz,-0.00133888342199888,-0.0014513371594698221,0.00011245373747094216,0.07748284865249495,0.07748284865249495,0.051170765353815054,False
0.00022737367544323206,disk_average,dBzdt,3.7372183853651094e-06,3.7464795678498986e-06,9.261182484789214e-09,0.0024719693026657016,0.0024719693026657016,0.0020595608954737886,True
0.0002842170943040401,point,Ex,0.0008954221268557437,0.0008165328240839972,7.888930277174643e-05,0.09661498037172728,0.09661498037172728,0.08780574868503388,False
0.0002842170943040401,point,Ey,-4.767704226719987e-05,-5.01541622276948e-23,4.767704226719987e-05,9.506098826005894e+17,4767704226.719987,4767704226.719987,False
0.0002842170943040401,point,dBzdt,3.3506966456019024e-06,3.2613842681905264e-06,8.9312377411376e-08,0.027384806593467773,0.027384806593467773,0.019861856766172244,True
0.0002842170943040401,disk_average,Ex,0.0008945699859100566,0.0008165328240839972,7.803716182605937e-05,0.09557137144315418,0.09557137144315418,0.08685729469834175,False
0.0002842170943040401,disk_average,Ey,-3.157383362939506e-05,-5.01541622276948e-23,3.157383362939506e-05,6.295356601921304e+17,3157383362.9395056,3157383362.9395056,False
0.0002842170943040401,disk_average,Hz,-0.0011785357211763995,-0.0012928460960274888,0.00011431037485108925,0.08841762001086537,0.08841762001086537,0.05201560660020918,False
0.0002842170943040401,disk_average,dBzdt,3.302532470244376e-06,3.2613842681905264e-06,4.114820205384976e-08,0.01261679050064208,0.01261679050064208,0.009150799912252464,True
0.0003552713678800501,point,Ex,0.0008392580973970758,0.0007586840779230589,8.057401947401694e-05,0.10620233351224785,0.10620233351224785,0.08968088011816429,False
0.0003552713678800501,point,Ey,-3.343019617277761e-05,3.962438533478618e-23,3.343019617277761e-05,8.43677343896343e+17,3343019617.277761,3343019617.277761,False
0.0003552713678800501,point,dBzdt,2.820397740917885e-06,2.6988062122404523e-06,1.2159152867743281e-07,0.04505381976888658,0.04505381976888658,0.02704030053356843,True
0.0003552713678800501,disk_average,Ex,0.000838842934320818,0.0007586840779230589,8.015885639775912e-05,0.10565511881730612,0.10565511881730612,0.08921879332747895,False
0.0003552713678800501,disk_average,Ey,-1.975688889053824e-05,3.962438533478618e-23,1.975688889053824e-05,4.986042994386515e+17,1975688889.0538242,1975688889.0538242,False
0.0003552713678800501,disk_average,Hz,-0.001012514228599904,-0.0011247199171879369,0.00011220568858803293,0.09976322715843197,0.09976322715843197,0.051057893594555794,False
0.0003552713678800501,disk_average,dBzdt,2.78210935087056e-06,2.6988062122404523e-06,8.330313863010766e-08,0.030866661804869782,0.030866661804869782,0.018525483875799754,True
0.0004440892098500626,point,Ex,0.0007615469617407376,0.0006849997923308168,7.654716940992082e-05,0.11174772644741592,0.11174772644741592,0.08519889622050753,False
0.0004440892098500626,point,Ey,-1.65274567734105e-05,1.8074621847230063e-23,1.65274567734105e-05,9.144012479543706e+17,1652745677.3410501,1652745677.3410501,False
0.0004440892098500626,point,dBzdt,2.252656534631262e-06,2.123024430031774e-06,1.2963210459948798e-07,0.061060109702811026,0.061060109702811026,0.028828415147803873,False
0.0004440892098500626,disk_average,Ex,0.0007615154492726895,0.0006849997923308168,7.651565694187274e-05,0.11170172283047924,0.11170172283047924,0.08516382206276168,False
0.0004440892098500626,disk_average,Ey,-5.70332846453795e-06,1.8074621847230063e-23,5.70332846453795e-06,3.155434460949447e+17,570332846.453795,570332846.453795,False
0.0004440892098500626,disk_average,Hz,-0.0008491788251750535,-0.0009551894226795129,0.00010601059750445934,0.11098384779751506,0.11098384779751506,0.0482388894483844,False
0.0004440892098500626,disk_average,dBzdt,2.224303054200774e-06,2.123024430031774e-06,1.0127862416899975e-07,0.047704879292172805,0.047704879292172805,0.02252298712701653,True
0.0005551115123125783,point,Ex,0.0006665569235510618,0.0006003947547442564,6.616216880680537e-05,0.11019777951755716,0.11019777951755716,0.07364013323220467,False
