time_obs,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
0.00128,dBzdt,6.890993044686007e-07,3.8441448564225464e-07,3.0468481882634603e-07,0.7925945306595263,0.7925945306595263,0.06778203710378926,False
0.00256,dBzdt,2.130642302669599e-07,8.968258082068324e-08,1.2338164944627666e-07,1.3757593539036679,1.3757593539036679,0.027448231824969062,False
0.00512,dBzdt,5.3646123202864734e-08,1.829941786655939e-08,3.5346705336305347e-08,1.9315753973189718,1.9315753973189718,0.007863442956662942,False
0.01024,dBzdt,1.1861430867951586e-08,3.4796522947877215e-09,8.381778573163865e-09,2.408797736980557,2.408797736980557,0.0018646614177575574,False
0.02048,dBzdt,2.4431270267379804e-09,6.381462175205707e-10,1.8049808092174096e-09,2.828475292434411,2.828475292434411,0.0004015470040590774,False
0.04096,dBzdt,4.835550305990155e-10,1.149092667606687e-10,3.6864576383834675e-10,3.2081465162087985,3.2081465162087985,8.201117777675401e-05,False
0.08192,dBzdt,9.090851391255065e-11,2.0501561343036178e-11,7.040695256951448e-11,3.4342239301412913,3.4342239301412913,1.5663158702211317e-05,False
0.16384,dBzdt,1.599423029178312e-11,3.640951271434267e-12,1.2353279020348854e-11,3.392871285388714,2.748185551666691,2.7481855516666907e-06,False
0.32768,dBzdt,2.74322413152662e-12,6.451184492426755e-13,2.0981056822839446e-12,3.2522797708652975,0.4667573453513471,4.667573453513471e-07,False
0.65536,dBzdt,4.866486292164826e-13,1.1417280346003946e-13,3.724758257564431e-13,3.2623866145741953,0.08286323663561755,8.286323663561754e-08,False
1.0,dBzdt,1.3499539566087794e-13,3.97131066445332e-14,9.528228901634473e-14,2.399265559081136,0.02119707727584815,2.119707727584815e-08,True
